train_accuracy_0,test_accuracy_0,train_accuracy_1,test_accuracy_1,train_accuracy_2,test_accuracy_2,train_accuracy_3,test_accuracy_3,train_accuracy_4,test_accuracy_4,train_accuracy_5,test_accuracy_5,train_accuracy_6,test_accuracy_6,train_accuracy_7,test_accuracy_7,train_accuracy_8,test_accuracy_8,train_accuracy_9,test_accuracy_9
0.98,0.5399999999999999,0.9816666666666666,0.537,0.9883333333333333,0.549,0.98,0.532,0.9683333333333333,0.549,0.9833333333333333,0.5170000000000001,0.98,0.535,0.9733333333333333,0.5459999999999999,0.9883333333333333,0.5109999999999999,0.9933333333333333,0.5279999999999999
0.9833333333333334,0.5449999999999999,0.9816666666666666,0.538,0.9899999999999999,0.5429999999999999,0.98,0.533,0.9733333333333333,0.548,0.9816666666666666,0.516,0.98,0.5439999999999999,0.9733333333333333,0.546,0.9883333333333333,0.509,0.9933333333333333,0.524
0.9833333333333334,0.546,0.9816666666666666,0.5429999999999999,0.9899999999999999,0.545,0.9783333333333334,0.5290000000000001,0.9783333333333334,0.541,0.9816666666666666,0.517,0.9816666666666668,0.545,0.9700000000000001,0.549,0.9883333333333333,0.5120000000000001,0.995,0.526
0.985,0.5389999999999999,0.985,0.545,0.9899999999999999,0.542,0.98,0.53,0.9816666666666666,0.538,0.9816666666666666,0.513,0.9883333333333333,0.545,0.975,0.55,0.9883333333333333,0.515,0.995,0.5269999999999999
0.9833333333333334,0.5439999999999999,0.985,0.55,0.9899999999999999,0.545,0.98,0.5279999999999999,0.9816666666666666,0.5429999999999999,0.9833333333333334,0.512,0.9866666666666667,0.546,0.9766666666666667,0.5519999999999999,0.9866666666666667,0.516,0.995,0.524
0.9833333333333333,0.539,0.985,0.5449999999999999,0.9916666666666666,0.548,0.9783333333333334,0.525,0.9816666666666666,0.542,0.985,0.515,0.9866666666666667,0.547,0.98,0.5549999999999999,0.9866666666666667,0.519,0.995,0.527
0.985,0.5469999999999999,0.985,0.55,0.9916666666666666,0.549,0.9783333333333334,0.524,0.9816666666666666,0.5429999999999999,0.985,0.513,0.985,0.545,0.9816666666666668,0.5559999999999999,0.9899999999999999,0.52,0.995,0.524
0.985,0.55,0.985,0.549,0.9916666666666666,0.5490000000000002,0.98,0.518,0.9833333333333334,0.5439999999999999,0.9833333333333334,0.506,0.985,0.5429999999999999,0.9833333333333334,0.552,0.9883333333333333,0.5210000000000001,0.995,0.522
0.9883333333333333,0.55,0.985,0.5509999999999999,0.9916666666666666,0.5529999999999999,0.9816666666666666,0.5199999999999999,0.985,0.545,0.985,0.506,0.9866666666666667,0.5449999999999999,0.985,0.5589999999999999,0.9883333333333333,0.52,0.995,0.523
0.9883333333333333,0.556,0.985,0.547,0.9950000000000001,0.548,0.985,0.518,0.985,0.544,0.9866666666666667,0.515,0.9866666666666667,0.542,0.985,0.5549999999999999,0.9866666666666667,0.5189999999999999,0.9966666666666667,0.527
