train_accuracy_0,test_accuracy_0,train_accuracy_1,test_accuracy_1,train_accuracy_2,test_accuracy_2,train_accuracy_3,test_accuracy_3,train_accuracy_4,test_accuracy_4,train_accuracy_5,test_accuracy_5,train_accuracy_6,test_accuracy_6,train_accuracy_7,test_accuracy_7,train_accuracy_8,test_accuracy_8,train_accuracy_9,test_accuracy_9
1.0,0.49000000000000005,1.0,0.472,1.0,0.5090000000000001,1.0,0.49800000000000005,1.0,0.527,1.0,0.5039999999999999,1.0,0.51,1.0,0.472,1.0,0.466,1.0,0.503
1.0,0.48900000000000005,1.0,0.47000000000000003,1.0,0.507,1.0,0.49800000000000005,1.0,0.526,1.0,0.503,1.0,0.51,1.0,0.47300000000000003,1.0,0.4640000000000001,1.0,0.502
1.0,0.491,1.0,0.46900000000000003,1.0,0.507,1.0,0.49400000000000005,1.0,0.527,1.0,0.5029999999999999,1.0,0.509,1.0,0.4720000000000001,1.0,0.46399999999999997,1.0,0.502
1.0,0.491,1.0,0.47000000000000003,1.0,0.5050000000000001,1.0,0.493,1.0,0.5290000000000001,1.0,0.5050000000000001,1.0,0.51,1.0,0.472,1.0,0.46799999999999997,1.0,0.5
1.0,0.492,1.0,0.471,1.0,0.504,1.0,0.492,1.0,0.5279999999999999,1.0,0.507,1.0,0.5109999999999999,1.0,0.471,1.0,0.466,1.0,0.49799999999999994
1.0,0.487,1.0,0.47000000000000003,1.0,0.5050000000000001,1.0,0.493,1.0,0.5290000000000001,1.0,0.5090000000000001,1.0,0.508,1.0,0.472,1.0,0.47000000000000003,1.0,0.49899999999999994
1.0,0.48900000000000005,1.0,0.47000000000000003,1.0,0.506,1.0,0.491,1.0,0.528,1.0,0.5090000000000001,1.0,0.51,1.0,0.473,1.0,0.472,1.0,0.496
1.0,0.4880000000000001,1.0,0.471,1.0,0.509,1.0,0.49000000000000005,1.0,0.526,1.0,0.508,1.0,0.514,1.0,0.472,1.0,0.473,1.0,0.496
1.0,0.491,1.0,0.47000000000000003,1.0,0.512,1.0,0.4870000000000001,1.0,0.5250000000000001,1.0,0.51,1.0,0.515,1.0,0.469,1.0,0.473,1.0,0.499
1.0,0.49400000000000005,1.0,0.47000000000000003,1.0,0.513,1.0,0.484,1.0,0.523,1.0,0.507,1.0,0.514,1.0,0.466,1.0,0.472,1.0,0.5
1.0,0.49399999999999994,1.0,0.471,1.0,0.517,1.0,0.48200000000000004,1.0,0.526,1.0,0.506,1.0,0.508,1.0,0.466,1.0,0.47000000000000003,1.0,0.502
1.0,0.491,1.0,0.46699999999999997,1.0,0.516,1.0,0.483,1.0,0.523,1.0,0.51,1.0,0.504,1.0,0.466,1.0,0.469,1.0,0.5
1.0,0.489,1.0,0.466,1.0,0.517,1.0,0.48200000000000004,1.0,0.5200000000000001,1.0,0.506,1.0,0.505,1.0,0.46799999999999997,1.0,0.471,1.0,0.501
1.0,0.488,1.0,0.466,1.0,0.518,1.0,0.483,1.0,0.522,1.0,0.509,1.0,0.504,1.0,0.469,1.0,0.472,1.0,0.497
