train_accuracy_0,test_accuracy_0,train_accuracy_1,test_accuracy_1,train_accuracy_2,test_accuracy_2,train_accuracy_3,test_accuracy_3,train_accuracy_4,test_accuracy_4,train_accuracy_5,test_accuracy_5,train_accuracy_6,test_accuracy_6,train_accuracy_7,test_accuracy_7,train_accuracy_8,test_accuracy_8,train_accuracy_9,test_accuracy_9
0.5216666666666666,0.496,0.4716666666666667,0.48699999999999993,0.48,0.524,0.515,0.522,0.5499999999999999,0.489,0.5033333333333333,0.539,0.5266666666666667,0.49800000000000005,0.49833333333333335,0.524,0.47500000000000003,0.492,0.49333333333333335,0.538
0.5666666666666668,0.52,0.5366666666666667,0.487,0.535,0.546,0.5800000000000001,0.538,0.6033333333333334,0.49000000000000005,0.555,0.548,0.58,0.51,0.5599999999999999,0.534,0.5316666666666667,0.508,0.5416666666666666,0.554
0.605,0.525,0.5949999999999999,0.503,0.6,0.556,0.625,0.539,0.64,0.506,0.5883333333333334,0.551,0.62,0.518,0.6216666666666666,0.5409999999999999,0.57,0.511,0.58,0.553
0.6483333333333334,0.53,0.6233333333333334,0.504,0.6283333333333333,0.564,0.645,0.5459999999999999,0.6683333333333333,0.526,0.6266666666666666,0.5559999999999999,0.6516666666666667,0.532,0.6416666666666667,0.5479999999999999,0.6066666666666667,0.513,0.6083333333333333,0.5609999999999999
0.6733333333333333,0.5389999999999999,0.6633333333333333,0.501,0.645,0.562,0.68,0.559,0.69,0.528,0.6533333333333333,0.5630000000000001,0.6833333333333332,0.542,0.665,0.5579999999999999,0.625,0.541,0.6366666666666667,0.561
0.6966666666666667,0.526,0.6933333333333334,0.518,0.6616666666666666,0.5660000000000001,0.7033333333333333,0.56,0.71,0.538,0.68,0.5610000000000002,0.7050000000000001,0.549,0.6816666666666666,0.562,0.6533333333333334,0.544,0.6783333333333333,0.568
0.7083333333333334,0.524,0.6999999999999998,0.536,0.6916666666666668,0.562,0.7166666666666667,0.568,0.7216666666666667,0.5389999999999999,0.705,0.563,0.725,0.555,0.7166666666666667,0.5640000000000001,0.6766666666666666,0.5439999999999999,0.7016666666666665,0.565
0.7133333333333333,0.524,0.725,0.5319999999999999,0.7116666666666668,0.5609999999999999,0.73,0.567,0.7333333333333333,0.538,0.735,0.5650000000000001,0.7466666666666667,0.5640000000000001,0.735,0.5640000000000001,0.6933333333333334,0.5389999999999999,0.7200000000000001,0.5589999999999999
0.715,0.529,0.7433333333333333,0.529,0.7233333333333333,0.567,0.745,0.5640000000000001,0.7433333333333333,0.5359999999999999,0.7399999999999999,0.564,0.7599999999999999,0.57,0.7483333333333334,0.5650000000000001,0.7183333333333334,0.531,0.735,0.5599999999999999
0.7366666666666667,0.536,0.7566666666666667,0.535,0.7333333333333334,0.562,0.7483333333333334,0.553,0.75,0.528,0.765,0.576,0.7733333333333334,0.5690000000000001,0.7600000000000001,0.5650000000000001,0.7333333333333334,0.524,0.75,0.5599999999999999
0.7466666666666666,0.541,0.7716666666666666,0.546,0.7416666666666666,0.562,0.7583333333333333,0.553,0.7599999999999999,0.5269999999999999,0.765,0.5730000000000001,0.7866666666666667,0.5680000000000001,0.7683333333333334,0.5720000000000001,0.7366666666666667,0.5319999999999999,0.7683333333333332,0.5660000000000001
0.7583333333333333,0.544,0.77,0.549,0.7600000000000001,0.5599999999999999,0.7566666666666667,0.5559999999999999,0.7716666666666666,0.533,0.7783333333333333,0.5820000000000001,0.7949999999999999,0.567,0.775,0.5700000000000001,0.7483333333333334,0.533,0.7799999999999999,0.572
0.77,0.551,0.7733333333333334,0.554,0.7716666666666668,0.558,0.7683333333333334,0.5589999999999999,0.7816666666666667,0.5349999999999999,0.785,0.581,0.8066666666666666,0.5770000000000001,0.7816666666666667,0.5740000000000001,0.7516666666666666,0.532,0.7866666666666667,0.584
0.7866666666666666,0.5619999999999999,0.7716666666666666,0.558,0.775,0.556,0.7816666666666666,0.559,0.7933333333333334,0.538,0.7916666666666666,0.5760000000000001,0.8150000000000001,0.5700000000000001,0.7916666666666666,0.5660000000000001,0.765,0.53,0.7999999999999999,0.5760000000000001
0.8016666666666667,0.562,0.785,0.548,0.7933333333333333,0.5569999999999999,0.7833333333333333,0.562,0.8016666666666667,0.524,0.7999999999999999,0.575,0.8249999999999998,0.5660000000000001,0.805,0.567,0.7683333333333332,0.526,0.8016666666666666,0.5720000000000001
0.8066666666666666,0.5660000000000001,0.7966666666666667,0.54,0.8033333333333333,0.552,0.7816666666666667,0.5589999999999999,0.8083333333333332,0.528,0.8016666666666666,0.58,0.8316666666666667,0.572,0.8116666666666666,0.5599999999999999,0.7766666666666667,0.5359999999999999,0.8033333333333332,0.583
0.8116666666666666,0.572,0.805,0.535,0.8066666666666666,0.561,0.7933333333333334,0.558,0.8133333333333334,0.53,0.7999999999999999,0.581,0.8416666666666667,0.5630000000000001,0.8249999999999998,0.554,0.7866666666666666,0.534,0.7999999999999999,0.581
0.8133333333333334,0.5730000000000001,0.805,0.536,0.8099999999999999,0.557,0.8033333333333333,0.567,0.8166666666666665,0.537,0.8116666666666666,0.5810000000000001,0.84,0.567,0.8233333333333333,0.5489999999999999,0.795,0.545,0.805,0.579
0.8266666666666667,0.5730000000000001,0.815,0.5319999999999999,0.8166666666666668,0.5599999999999999,0.8083333333333332,0.572,0.8266666666666665,0.5469999999999999,0.8233333333333333,0.5820000000000001,0.8416666666666667,0.5609999999999999,0.8250000000000001,0.549,0.8016666666666666,0.554,0.8066666666666666,0.5820000000000001
0.8283333333333335,0.567,0.8250000000000001,0.5290000000000001,0.8133333333333334,0.567,0.8099999999999999,0.571,0.8300000000000001,0.5519999999999999,0.8249999999999998,0.586,0.8466666666666667,0.5599999999999999,0.83,0.5519999999999999,0.805,0.553,0.8183333333333334,0.578
